seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	138393587	138393706	120	*	X09823	138162	138387026	138392364	5339	-	1222	upstream	1222	C9orf116
chr9	139221216	139221335	120	*	X09833	26086	139221932	139254057	32126	+	596	upstream	596	GPSM1
chr9	139303184	139303320	137	*	X09834	23203	139305116	139318213	13098	+	1795	upstream	1795	PMPCA
chr9	139441623	139441697	75	*	X09838	100616301	139440625	139440711	87	-	911	upstream	911	MIR4674
chr9	139441623	139441697	75	*	X09838	4851	139388896	139440238	51343	-	1384	upstream	1384	NOTCH1
chr9	139441983	139442117	135	*	X09839	100616301	139440625	139440711	87	-	1271	upstream	1271	MIR4674
chr9	139441983	139442117	135	*	X09839	4851	139388896	139440238	51343	-	1744	upstream	1744	NOTCH1
chr9	139442178	139442297	120	*	X09840	100616301	139440625	139440711	87	-	1466	upstream	1466	MIR4674
chr9	139442178	139442297	120	*	X09840	4851	139388896	139440238	51343	-	1939	upstream	1939	NOTCH1
chr9	139738176	139738265	90	*	X09852	389813	139738867	139741797	2931	+	601	upstream	601	AJM1
chr9	139842699	139842788	90	*	X09856	286256	139844003	139849949	5947	+	1214	upstream	1214	LCN12
chr9	139922022	139922123	102	*	X09857	401563	139921916	139931234	9319	+	0	inside	105	C9orf139
chr9	139965824	139965927	104	*	X09858	89958	139956579	139965028	8450	-	795	upstream	795	SAPCD2
chr9	139971547	139971670	124	*	X09859	91373	139971953	139978990	7038	+	282	upstream	282	UAP1L1
chr9	140032816	140032877	62	*	X09862	2902	140033609	140063214	29606	+	731	upstream	731	GRIN1
chr9	140170428	140170658	231	*	X09867	54863	140172280	140177093	4814	+	1621	upstream	1621	TOR4A
chr9	140171883	140171987	105	*	X09868	54863	140172280	140177093	4814	+	292	upstream	292	TOR4A
chr9	140473898	140474027	130	*	X09872	92715	140449361	140473387	24027	-	510	upstream	510	DPH7
chrX	46431590	46431724	135	*	X09930	56548	46433192	46457838	24647	+	1467	upstream	1467	CHST7
chrX	46619313	46619417	105	*	X09932	84679	46458686	46618607	159922	-	705	upstream	705	SLC9A7
chrX	48332911	48333015	105	*	X09939	24140	48334549	48344752	10204	+	1533	upstream	1533	FTSJ1
chrX	48776999	48777118	120	*	X09942	11040	48770459	48776413	5955	-	585	upstream	585	PIM2
chrX	49968614	49968614	1	*	X09948	85417	49969416	50094911	125496	+	801	upstream	801	CCNB3
chrX	53448133	53448237	105	*	X09954	158787	53449805	53458063	8259	+	1567	upstream	1567	RIBC1
chrX	54555743	54555778	36	*	X09956	54552	54556644	54593720	37077	+	865	upstream	865	GNL3L
chrX	100352350	100352434	85	*	X09972	2491	100353178	100417978	64801	+	743	upstream	743	CENPI
chrX	109245019	109245135	117	*	X09985	84187	109245863	109421016	175154	+	727	upstream	727	TMEM164
chrX	128789427	128789606	180	*	X09994	8862	128779236	128788933	9698	-	493	upstream	493	APLN
chrX	133676550	133676592	43	*	X09996	574505	133674538	133674637	100	-	1912	upstream	1912	MIR450A2
chrX	133676550	133676592	43	*	X09996	664617	133675371	133675467	97	-	1082	upstream	1082	MIR542
chrX	133676878	133676997	120	*	X09997	664617	133675371	133675467	97	-	1410	upstream	1410	MIR542
chrX	152988402	152988506	105	*	X10001	215	152990323	153010216	19894	+	1816	upstream	1816	ABCD1
chrX	153166712	153166722	11	*	X10002	554	153167985	153172620	4636	+	1262	upstream	1262	AVPR2
